"ID_REF"	"GSM3581926"	"GSM3581927"	"GSM3581928"	"GSM3581929"	"GSM3581930"	"GSM3581931"	"GSM3581932"	"GSM3581933"	"GSM3581934"	"GSM3581935"	"GSM3581936"	"GSM3581937"
"ASHGV40000400"	6.255721	5.9043894	6.235899	5.8993497	6.0786414	6.08687	6.0057864	5.9230757	4.9825788	6.075855	4.922257	5.9679775
"ASHGV40000402"	4.9095173	5.537878	5.3430376	5.833509	5.365289	5.6495576	5.947432	5.778225	5.1812897	5.049832	5.1760535	5.0295696
"ASHGV40000412"	5.4435606	4.8581014	5.6345515	4.753825	5.1143303	5.2651706	5.221326	5.226057	5.4519343	3.88951	5.647357	4.487198
"ASHGV40000420"	13.112214	13.146707	13.257268	13.136713	13.406524	12.780926	13.010794	13.42342	13.07459	13.198779	13.59163	13.658277
"ASHGV40000426"	12.454243	12.103838	12.298338	12.63088	11.648242	13.49346	12.934345	12.358635	13.408113	12.575368	11.70333	12.644619
"ASHGV40000429"	5.0806537	5.190622	4.8715215	5.3556294	5.2250757	4.8090606	5.809488	4.8560815	4.2833114	4.5089717	5.0406427	3.8762102
"ASHGV40000433"	7.08871	7.2634587	7.536313	7.0264864	7.682678	6.3347416	5.0646486	7.475018	5.9317136	6.563326	7.772315	7.661341
"ASHGV40000435"	12.169706	13.243874	12.349963	12.821447	12.795295	12.48443	11.50498	11.9552555	12.076675	11.841955	12.593013	11.994751
"ASHGV40000442"	8.291966	8.46888	8.125683	7.8268456	7.238204	7.8373976	7.802124	6.911723	7.1761374	7.3565803	6.8088937	7.0503097
"ASHGV40000453"	6.4905396	6.0632095	5.4202156	4.573593	6.387965	5.670318	5.1661615	6.443158	7.1911364	6.560292	6.540955	6.8842373
"ASHGV40000454"	12.987257	13.017042	13.212182	13.36547	12.973776	14.323586	13.776072	13.043143	14.161258	13.228267	12.92368	13.480938
"ASHGV40000466"	6.983537	8.055606	8.016836	8.765209	7.5436907	7.9422035	7.3905673	6.6582866	7.565203	7.5105853	6.5844703	6.7897573
"ASHGV40000470"	3.5591908	4.331951	4.1859	4.042732	5.092748	3.686664	4.7140965	4.681441	4.1317835	5.019579	5.3738914	4.616032
"ASHGV40000485"	5.500714	6.173451	6.209832	6.5997806	5.909921	6.29783	5.7885523	5.7468576	5.254018	5.254018	5.1228595	5.1639986
"ASHGV40000518"	7.011047	7.200553	6.978837	6.8829355	6.8792486	6.3469353	6.496672	6.3151183	6.1226454	6.4909873	6.471807	6.622912
"ASHGV40000520"	7.0034695	6.8590484	6.402409	6.688449	6.7306547	6.336872	6.769537	6.6876607	5.998801	6.624854	6.113943	6.3185344
"ASHGV40000540"	4.968045	5.8036003	6.2532973	5.473695	3.3603165	4.798957	5.8378153	2.460818	4.5855627	4.816686	2.3774798	4.662431
"ASHGV40000555"	6.1680665	6.0538955	5.8579197	5.4746137	5.8923674	6.109521	6.0590453	5.960655	6.1039205	6.0001755	5.7627387	5.9088926
"ASHGV40000560"	9.488561	9.10049	9.898221	9.806852	9.832488	13.649117	12.066399	10.512772	12.373989	10.593309	9.692649	11.856672
"ASHGV40000564"	7.7341127	8.067961	7.5279217	7.8768697	7.836925	8.122771	7.7878404	7.6512456	8.122485	7.8521123	7.0641828	7.200007
"ASHGV40000569"	16.83742	16.603031	16.676424	16.662151	16.553387	17.11257	16.585123	16.466532	16.5465	16.655409	16.102499	16.74764
"ASHGV40000578"	7.3133545	7.3753896	7.3288584	7.253996	7.058975	7.2054505	6.9639907	7.112812	7.023122	6.878875	7.181235	7.0190625
"ASHGV40000584"	10.374423	10.309945	10.216791	9.987639	10.347698	10.444559	10.460279	10.162807	10.2560425	9.7860775	10.3642235	9.918144
"ASHGV40000609"	12.874385	12.809862	12.44075	12.809238	12.319462	13.08231	12.671593	12.321198	12.810638	12.703969	11.759127	11.869859
"ASHGV40000611"	11.870888	11.485598	12.34052	11.509122	11.241722	12.679318	11.887757	11.043583	12.838084	11.708414	11.130583	12.572046
"ASHGV40000612"	8.573312	8.446547	8.27242	8.221333	8.192318	9.231154	8.682837	8.579886	8.6687155	8.53241	7.8689995	8.56065
"ASHGV40000639"	10.15116	9.513347	9.646651	9.832127	8.865441	10.118372	10.855209	9.31278	10.362429	10.604403	9.169117	9.836917
"ASHGV40000640"	9.110723	9.612886	9.035358	9.253143	8.019935	6.6547637	7.864187	7.316738	6.9268174	7.498205	7.727989	7.5967894
"ASHGV40000644"	5.7299256	5.944217	5.9317136	5.996482	5.869203	5.3899236	5.520859	5.8089104	5.538848	5.3949904	5.736647	5.8209486
"ASHGV40000650"	6.613795	6.2973385	6.2845564	6.3222933	6.4321775	7.3089986	6.965411	6.3555675	6.946869	6.4669957	6.473269	6.639972
"ASHGV40000656"	9.862831	9.864852	8.974591	9.686684	9.665555	9.546695	10.448755	10.0234375	10.095373	9.714411	9.335462	9.477826
"ASHGV40000676"	10.941778	10.262471	10.026551	10.830206	10.356165	10.587509	11.072024	10.051271	10.485222	10.234501	10.117132	10.031021
"ASHGV40000677"	9.705959	9.972326	9.496062	9.633223	9.494207	10.574127	10.022392	9.328152	10.157037	9.275624	9.103268	9.197038
"ASHGV40000678"	14.3264675	14.689656	14.4733715	14.55467	14.400609	14.563281	14.898604	14.373852	14.70012	14.433363	13.903666	14.898604
"ASHGV40000685"	13.724836	13.7657175	13.5124035	14.027706	13.571779	14.35074	14.373852	13.615667	14.388638	13.973297	13.631585	14.078895
"ASHGV40000691"	16.384178	16.250513	16.172386	15.794439	15.982726	16.069017	16.264725	16.434322	16.671688	16.444725	15.791328	16.337511
"ASHGV40000692"	6.8341823	6.8875833	6.9105177	6.6641493	6.818004	7.2744226	7.0442843	6.9029937	6.6568465	6.9524927	6.4903846	7.0292506
"ASHGV40000701"	6.4253745	5.634772	6.0849075	5.6138654	6.2171516	6.927526	6.417691	6.2451725	6.885285	6.0957046	6.0234227	6.517332
"ASHGV40000703"	7.1646447	7.4492087	7.515169	7.6320877	7.704651	8.484124	8.167173	6.8450665	7.5791574	7.8482485	7.946969	7.8257565
"ASHGV40000712"	10.142579	11.490507	11.320523	11.205317	11.756272	10.199106	9.604786	11.384381	10.593309	11.296845	12.058969	11.156796
"ASHGV40000724"	5.8151855	6.4707656	5.7159805	5.816761	5.799678	5.805407	5.7083583	5.7002473	5.3471947	5.5449357	5.532109	5.2961187
"ASHGV40000725"	5.0391226	5.5065813	5.546735	5.7872853	5.705171	5.9013658	5.731078	4.6741743	5.464096	5.6898074	6.270832	6.1573887
"ASHGV40000731"	4.424362	4.882952	4.2419825	4.4812098	3.4809644	5.2380853	4.631796	3.9882376	5.0095434	4.1569586	4.2163906	4.462537
"ASHGV40000732"	4.621787	4.6805534	4.204986	4.041712	4.92614	4.23726	4.3271523	4.8107176	3.8139715	4.823715	3.6578665	4.883894
"ASHGV40000740"	9.116033	9.331197	9.2695875	9.924251	9.302567	10.225687	9.09945	8.817323	9.510826	9.066793	8.458425	8.5634165
"ASHGV40000741"	8.295273	8.129447	7.645735	8.124585	7.8705273	7.6772	8.572999	7.9233446	7.772315	8.007134	7.69569	7.8406305
"ASHGV40000745"	10.380693	10.362025	9.551103	9.749895	9.7000675	10.144754	10.224294	9.545424	10.187311	9.513019	9.431083	9.726472
"ASHGV40000746"	5.099475	5.7248187	6.044482	5.5579615	5.349133	4.5969944	4.708361	4.644551	4.6533546	5.0988445	5.9221697	5.2545094
"ASHGV40000764"	12.342973	12.98937	12.544309	13.064213	13.232585	12.860807	13.021431	13.238295	13.343745	13.251124	13.833992	13.641289
"ASHGV40000765"	6.2835264	6.7176776	7.062866	7.1419597	6.794936	7.232628	6.9309683	7.0571876	6.9443746	6.9038854	7.1047564	7.1181674
"ASHGV40000770"	8.132874	8.922932	8.434334	9.573348	9.012917	9.507986	9.550037	8.677478	9.646338	9.085254	7.752019	8.806666
"ASHGV40000775"	7.3689556	7.2951546	6.607034	6.517073	5.331155	6.7204475	6.8369064	6.6627326	6.9757166	7.1399574	6.722502	6.5268655
"ASHGV40000776"	5.5476313	5.654207	6.3012447	6.0586195	5.4251018	6.123635	6.2635517	5.0519447	6.602988	6.2369556	6.244862	6.027209
"ASHGV40000779"	8.904	9.080611	8.748666	8.796333	8.745511	9.676471	9.163828	8.7684	9.558781	9.09899	8.739875	9.093963
"ASHGV40000787"	10.563111	10.294764	9.967325	10.35371	10.533754	10.961162	11.296126	10.316541	11.393908	10.768479	10.742691	11.09755
"ASHGV40000791"	6.2475777	7.548132	6.943459	6.90629	7.303627	7.662666	7.0858865	7.0206604	7.698707	7.756928	7.2752733	8.43996
"ASHGV40000800"	9.947525	10.502739	9.919608	10.435224	10.916155	8.807415	9.29155	10.625616	8.584778	10.001319	11.487748	8.685032
"ASHGV40000815"	7.7124453	7.649572	7.5799994	7.579345	7.390887	8.1675	7.861103	7.6190443	8.323424	7.598728	7.4143057	7.716119
"ASHGV40000839"	2.6032085	5.0306187	3.5289109	4.7116976	6.1964536	4.178445	5.1912656	5.686822	3.9608376	4.950697	5.807751	4.5881014
"ASHGV40000856"	8.234788	8.096924	8.161912	8.037083	8.093592	8.162191	8.124585	8.179377	8.374342	8.074439	8.154903	8.035878
"ASHGV40000868"	9.21046	9.586981	9.147341	9.227308	8.862563	9.143751	8.785187	8.716688	9.061195	9.746667	9.075221	9.282355
"ASHGV40000874"	4.801873	4.526841	4.18667	4.279352	4.0909696	3.9312575	4.7539983	3.488712	3.8444018	4.0074444	4.3937397	4.2618046
"ASHGV40000883"	4.256472	4.5024195	4.9125834	4.2815647	3.8865385	4.235591	4.6196394	4.1431723	3.1318765	3.216832	2.6283028	2.943714
"ASHGV40000912"	13.711984	13.926894	13.553104	13.968062	13.915602	13.42284	14.04977	14.296837	14.143502	14.155062	13.815935	14.57711
"ASHGV40000919"	7.7780576	7.7065	7.6365185	7.5671134	7.651019	7.6406775	7.477498	7.420935	6.3497066	7.48	6.24154	7.3677244
"ASHGV40000934"	6.5679145	7.264045	7.1349583	7.109853	7.000264	5.433946	6.554077	6.320813	5.3422627	7.224267	6.9078817	6.997339
"ASHGV40000935"	4.9394364	5.174158	4.778896	4.588241	5.1149945	5.0603495	4.9999375	4.7970414	5.0026894	4.7320957	4.758252	5.248056
"ASHGV40000956"	7.136284	7.1941524	6.9476304	6.638655	6.803816	6.7911167	6.925069	6.747595	6.2995105	6.5873823	7.0272346	6.6697855
"ASHGV40000957"	12.353209	12.338206	12.185496	12.094647	11.903946	11.536171	11.751824	11.790627	11.781857	12.301845	11.6907215	11.859785
"ASHGV40000958"	5.51491	5.0147867	5.610612	5.0016947	5.295274	4.6505795	5.4083576	5.0136213	5.0186324	4.5184455	5.4798465	3.9436479
"ASHGV40000978"	12.670643	12.043672	12.744181	11.749978	12.141477	11.093438	10.910578	11.89421	10.964046	11.200442	12.123065	12.076125
"ASHGV40000982"	12.826882	12.762459	12.879243	12.934345	11.917559	14.436087	13.343745	12.225391	12.687854	13.037235	12.108178	12.775502
"ASHGV40000988"	13.549082	13.752425	13.387616	14.377433	13.597727	14.2396965	14.125698	13.666319	13.918312	14.090153	13.325925	14.037863
"ASHGV40000992"	4.4535184	4.310918	2.4563587	3.5090597	3.0824978	4.3937397	2.4661245	3.3765259	4.827115	4.123143	3.4549809	4.5432944
"ASHGV40000999"	8.534322	8.110889	6.8523874	7.5488634	7.8190255	7.689663	6.5068526	7.6874595	7.624714	7.7542624	8.282123	7.8903027
"ASHGV40001006"	3.7767494	3.9495604	4.3941727	4.0048285	3.515448	4.5147076	4.5622387	4.2209535	4.160152	3.2966237	3.8031034	3.5053267
"ASHGV40001012"	2.3945029	4.13962	3.8813334	2.3783107	3.2793546	2.5497591	3.9375374	5.1140337	3.694141	3.0711865	2.4402847	5.391845
"ASHGV40001019"	5.6655684	5.6686063	5.6792965	5.3677864	5.408836	5.835118	5.5324903	5.348503	4.6469245	5.54919	4.7806015	4.3424525
"ASHGV40001047"	6.054813	6.373702	5.7487545	5.6541314	5.860224	6.0573187	5.965296	5.4223404	6.3995667	5.572323	5.2331023	5.397027
"ASHGV40001048"	7.3338847	7.3827014	7.6554904	8.623747	8.237135	6.7397056	9.283154	8.863639	7.056403	8.612566	8.301573	7.7036395
"ASHGV40001083"	10.760282	9.903921	10.28914	10.281984	9.763731	10.814043	10.149476	9.95074	10.551367	9.9392395	9.578503	10.4055195
"ASHGV40001106"	11.486535	10.541774	12.898496	11.527377	12.602176	9.6149845	8.649005	12.095214	10.230366	10.682187	13.0184555	12.142946
"ASHGV40001130"	6.5813813	6.4909873	6.4097877	6.622602	6.6823688	6.46387	6.568192	6.327524	5.352519	6.6786323	4.9078918	6.41878
"ASHGV40001147"	3.1811316	2.8729646	2.4563587	2.3745458	3.9482636	5.718894	4.6355996	3.0906863	5.4413347	3.859446	2.8267767	5.4488406
"ASHGV40001158"	6.3033943	6.459765	6.3264127	6.365257	6.4658747	6.0491095	6.574561	6.5276647	5.0454755	6.186256	5.844897	4.7485347
"ASHGV40001170"	6.412874	6.044885	6.0312457	6.127824	6.2252936	6.2273464	6.0487804	6.2691665	6.3871245	6.12805	6.3507557	6.254594
"ASHGV40001177"	8.955078	7.827696	8.670305	7.5828013	8.258923	8.087146	7.9659104	8.666834	8.82383	8.806352	8.72588	8.777987
"ASHGV40001178"	3.3549187	2.8229306	2.4563587	2.9139066	3.0169544	2.5497591	2.4661245	2.460818	2.9480574	3.1691499	2.65054	2.9044771
"ASHGV40001212"	2.3945029	2.430861	3.3111167	5.973054	3.5144978	2.5497591	2.4661245	4.939822	2.8030658	2.5642943	5.742022	3.9472
"ASHGV40001216"	4.052263	6.712102	5.517269	6.294576	7.147113	7.1045375	6.9524927	7.1867723	7.9590964	7.0924077	6.7701607	7.808846
"ASHGV40001227"	8.107528	7.350434	7.4360023	6.685836	6.6234045	7.4152107	7.488906	6.9407454	7.4655957	6.731179	6.854955	6.8125396
"ASHGV40001238"	8.572999	8.750882	9.641615	9.057327	9.87362	7.4045286	8.779898	9.561681	7.736181	9.390278	10.384926	9.84795
"ASHGV40001258"	12.603401	13.026714	12.521614	12.586516	12.682933	12.3415365	12.99619	11.965489	12.382599	12.331726	12.321198	12.259167
"ASHGV40001260"	9.192978	8.944783	9.155342	8.68365	8.696016	8.915619	9.021492	9.130204	9.0424185	8.669606	8.730259	8.692761
"ASHGV40001261"	10.915606	10.173134	9.909128	10.719175	10.192925	11.218101	13.03459	12.345096	13.286521	10.272055	9.715706	10.046203
"ASHGV40001262"	13.115077	11.385969	12.682283	11.699682	11.516148	10.921752	11.734474	11.780848	10.700985	11.264866	11.165775	11.7600565
"ASHGV40001263"	8.129447	8.084501	8.206342	8.020483	8.117485	8.380484	8.495991	8.606503	8.305679	8.099708	8.206799	8.400611
"ASHGV40001268"	10.548651	11.021343	10.535973	11.6907215	11.36089	11.307787	11.96396	11.452445	11.415632	11.760717	11.142414	10.933307
"ASHGV40001269"	11.400791	11.518233	11.253067	11.3045435	10.95571	11.786063	11.534344	10.802282	11.4090185	10.855209	10.51083	11.430099
"ASHGV40001274"	4.275795	3.8369584	4.5506454	5.034542	4.3025055	4.752738	4.4673967	4.50957	4.432442	5.1411004	4.880578	5.666171
"ASHGV40001280"	8.257173	9.371329	8.455402	8.72935	8.736822	7.9430637	8.342861	8.197824	7.9610357	8.833236	8.829094	8.25565
"ASHGV40001281"	10.459657	9.517411	11.129122	11.036816	11.153593	9.826437	10.559358	11.125754	9.868086	10.752033	11.426499	11.430527
"ASHGV40001282"	9.034599	7.912963	8.536123	9.089016	8.779201	7.17167	8.444883	9.075941	7.050525	8.961615	9.482327	9.011675
"ASHGV40001284"	8.080106	8.230937	7.6345863	7.524979	7.7552495	7.788245	8.03257	7.147113	7.7635694	7.7227774	7.666104	7.84597
"ASHGV40001286"	7.9213033	8.488993	8.015747	8.352217	8.230189	8.795538	8.586091	8.419248	8.631269	8.542941	8.356477	8.236883
"ASHGV40001291"	9.544094	9.395146	9.161269	9.789623	8.415119	7.647939	8.757674	7.466998	7.8521123	8.129228	7.624714	7.2133827
"ASHGV40001292"	8.14817	8.543526	7.9693017	8.40424	8.79747	8.828123	9.236315	8.907765	9.5048065	9.283545	8.799068	9.225331
"ASHGV40001293"	15.536448	15.435468	15.705831	15.309696	15.111924	16.007032	15.475111	15.407322	15.987744	15.429803	14.65239	15.435468
"ASHGV40001300"	5.3235235	5.993142	5.2297664	5.064522	5.8006935	4.95507	5.207855	5.492714	5.6701307	5.6040263	6.3290434	5.607543
"ASHGV40001301"	4.113647	3.8238778	5.6631103	5.7159805	4.5228744	6.0200305	5.7871585	4.24575	5.8316374	5.7990875	5.5409555	5.8210926
"ASHGV40001303"	11.352533	11.072496	12.617772	11.330193	11.654179	11.4274845	11.760717	12.101222	12.360966	11.653113	12.012805	13.457451
"ASHGV40001305"	3.991814	4.5509334	4.4890103	4.5535946	4.3764787	4.616594	4.654398	4.1896067	4.473223	4.506232	4.591605	4.368263
"ASHGV40001306"	8.450032	9.567306	8.713403	10.20885	9.706335	9.073677	9.924978	9.0023365	9.819929	10.539935	9.64196	9.455935
"ASHGV40001308"	8.555678	9.023554	8.243768	8.481024	8.9922695	9.022312	9.052052	9.366658	9.325893	9.00613	8.822811	8.86572
"ASHGV40001310"	9.554369	9.710907	9.402471	9.110009	9.034964	9.9392395	10.062485	9.327287	9.841392	9.862	9.096324	9.626469
"ASHGV40001314"	10.091433	9.632191	9.992059	9.231154	9.346982	8.465628	8.181775	9.071163	8.602898	9.141006	9.578169	9.755551
"ASHGV40001315"	5.5884056	5.3509703	5.809173	5.9830976	5.7433887	5.6974115	6.536292	5.8570137	5.649894	5.0269194	5.105769	5.281094
"ASHGV40001318"	7.4071503	9.244222	7.7704144	7.4864264	9.327883	8.192966	7.513804	8.031335	6.960375	7.1386676	7.8768697	6.5908403
"ASHGV40001321"	12.170751	12.303523	12.010894	12.838084	12.660319	13.370229	13.187111	12.549141	13.495773	12.901961	12.346125	12.573352
"ASHGV40001325"	9.413902	9.192339	8.877538	8.78447	8.471937	8.736149	9.089246	8.185671	8.85193	8.606932	8.011134	8.546701
"ASHGV40001328"	11.208745	11.449133	10.750354	10.999268	10.542708	10.357424	11.483529	10.693316	10.520103	10.736831	10.797137	10.390104
"ASHGV40001332"	5.9120717	5.6068373	5.4781113	5.755734	5.257727	6.2037044	6.2427096	5.473762	5.809065	6.0384483	5.4720054	5.664611
"ASHGV40001336"	12.345096	12.015019	12.33963	12.264264	12.047047	12.826882	12.763612	12.160242	13.013204	12.4787	11.994751	12.555239
"ASHGV40001338"	7.2363086	8.599882	7.69641	8.998523	9.053778	5.2927756	8.041713	7.991398	5.4168863	9.390584	8.805244	8.247854
"ASHGV40001339"	13.719046	14.040384	13.797332	13.307649	13.76068	14.234731	14.101491	13.644889	14.796898	13.588357	13.307649	14.6919155
"ASHGV40001345"	4.3282995	3.7284882	3.8198197	3.9416103	3.7886713	4.0077806	4.106795	3.9473145	4.6266327	3.5781498	4.1465063	4.2196326
"ASHGV40001350"	12.24823	12.41299	12.582055	12.283624	11.372822	13.0328245	12.464232	11.158677	12.935959	12.044901	10.820087	12.47392
"ASHGV40001357"	4.8431287	4.815438	4.0982065	3.688579	5.389756	4.6933913	3.7292032	4.7462335	5.2909064	5.202416	5.3657217	4.923735
"ASHGV40001360"	3.527972	4.8996816	3.8424113	2.6190515	2.6228197	2.5497591	2.4661245	2.460818	2.4100163	2.3836071	2.7104301	3.1375437
"ASHGV40001365"	4.862305	5.6628113	5.5721087	5.347778	5.181006	5.1232104	5.187448	5.0057044	5.1308136	4.9991927	5.439903	5.6126413
"ASHGV40001366"	5.172321	5.289536	5.1736712	5.262876	4.7268376	4.6968646	5.2490597	5.7629914	5.0282154	4.993014	5.378128	5.7010365
"ASHGV40001368"	6.5933647	5.520152	5.498683	5.175711	5.139119	5.7940755	5.6152105	5.663927	5.772363	5.1363764	5.2985086	5.3597217
"ASHGV40001372"	9.117478	9.592224	8.758067	8.351481	8.391487	9.428613	9.136857	8.301573	8.786936	8.563778	7.79055	8.202319
"ASHGV40001377"	14.04977	14.339008	14.077235	13.838166	13.828024	13.938572	13.926894	13.671883	14.244003	13.86974	13.03459	13.983341
"ASHGV40001379"	11.920033	11.364801	10.738667	10.65489	10.4742155	10.78219	11.147867	10.428177	10.746019	10.730614	10.017207	10.126967
"ASHGV40001382"	4.258908	3.7815032	4.387749	4.334671	4.736417	4.5119987	4.7250657	3.985667	4.4977036	4.4316792	4.8996816	5.025194
"ASHGV40001383"	14.352934	14.567056	14.251001	14.510141	14.55836	14.000618	14.602963	14.902715	14.693776	14.746036	14.43986	15.204163
"ASHGV40001384"	5.7103534	6.6745095	5.3889594	4.1144824	4.3345075	4.1116595	4.514825	3.064854	3.6673505	4.318609	4.0302753	3.486515
"ASHGV40001388"	14.002914	13.847589	13.86172	13.69242	13.656708	14.020148	14.090153	13.969715	14.246627	13.899226	13.435362	13.789621
"ASHGV40001391"	7.3348713	10.610016	10.692372	9.618654	11.134394	11.855646	11.515185	12.47738	12.611131	10.656541	11.554143	11.78218
"ASHGV40001392"	4.5758414	4.3068757	5.1619444	4.68605	5.6302886	6.250857	6.9706855	5.3942366	7.0933566	5.75828	5.6307063	6.7512827
"ASHGV40001393"	17.745615	17.672796	17.625372	17.557869	17.587246	17.642977	17.51712	17.51712	17.661488	17.587246	17.310862	17.557869
"ASHGV40001397"	9.947117	12.111058	10.666226	11.843079	13.268131	11.360476	14.134724	14.913746	13.473458	13.445837	14.887211	14.117481
"ASHGV40001401"	13.367277	12.510892	13.020586	12.897952	12.792526	13.873667	13.681822	13.12742	13.708682	13.665212	12.726125	12.934345
"ASHGV40001402"	6.4950438	5.5311766	6.711612	5.777456	6.0309496	6.174803	5.808337	6.519306	6.7127066	6.5986247	6.4309363	6.4208694
"ASHGV40001403"	12.454942	13.118942	12.493201	12.735131	12.951486	13.719738	13.2641	12.693916	13.622181	12.988647	12.573352	13.151595
"ASHGV40001404"	11.700123	11.484469	11.469946	10.855658	11.22338	10.003727	9.990694	10.940361	10.178333	10.540393	11.141953	11.092936
"ASHGV40001405"	3.6383262	3.272124	3.1154404	2.7793374	3.2978158	3.7336578	4.9110336	2.9975533	3.1514087	3.2367396	3.0122743	2.7718122
"ASHGV40001406"	4.8791413	5.4244604	5.602141	6.0823607	4.939956	5.5921035	6.245426	5.2292833	5.4117928	4.9071465	4.4337654	4.859102
"ASHGV40001410"	10.058324	9.883113	9.965774	9.720626	9.393076	10.820087	10.117132	9.208447	10.235303	9.722656	9.265253	9.691855
"ASHGV40001417"	8.845307	8.192318	7.201812	6.610835	6.976561	6.4802785	7.4641194	6.692917	6.584922	7.1815643	7.403758	6.8743753
"ASHGV40001419"	6.851651	6.7466264	6.5674543	6.864932	6.5636415	7.192604	7.0103183	6.79986	7.045938	6.7736278	6.2559257	6.993812
"ASHGV40001421"	4.737363	5.7836137	5.171731	5.648491	5.6690507	6.13917	6.3109417	6.347742	6.450215	6.6269455	5.6472187	6.8721085
"ASHGV40001430"	11.070661	10.41223	11.096784	11.715043	11.434434	10.531225	10.863077	11.634822	10.312141	10.830672	11.817357	11.175612
"ASHGV40001431"	8.25404	8.256927	8.079858	8.920233	8.538291	9.707862	9.092428	8.807415	9.718714	9.144558	8.760258	8.518251
"ASHGV40001440"	6.383924	5.790646	5.0295696	4.657765	6.2279806	5.75733	5.189003	5.911593	6.287646	5.6819897	5.9815187	5.8630557
"ASHGV40001445"	5.3449154	5.5697823	5.9675646	5.667729	5.5694847	6.0413013	5.7476954	6.398921	5.7659473	5.2722297	5.8501005	5.721797
"ASHGV40001447"	15.773934	15.625397	15.557546	15.577661	15.192677	15.761692	15.551418	15.179366	15.461773	15.36006	14.619823	14.984213
